Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Price,Energy
2015-02-16,10.5,5.9,13.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,.,2720.0
2015-02-17,9.1,4.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2720.0
2015-02-18,7.8,3.6,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2720.0
2015-02-19,8.2,2.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2720.0
2015-02-20,7.9,2.0,11.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.02,2720.0
2015-02-23,10.8,6.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2720.0
2015-02-24,8.0,4.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2720.0
2015-02-25,10.2,4.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2720.0
2015-02-26,11.2,6.5,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2720.0
2015-02-27,12.2,7.3,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2720.0
2015-03-02,12.9,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2541.0
2015-03-03,13.0,9.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,2541.0
2015-03-04,12.5,4.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,2541.0
2015-03-05,10.1,2.2,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,2541.0
2015-03-06,12.7,4.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2541.0
2015-03-09,15.9,5.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2541.0
2015-03-10,16.7,8.1,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2541.0
2015-03-11,16.2,6.1,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2541.0
2015-03-12,16.2,7.9,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2541.0
2015-03-13,14.3,8.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2541.0
2015-03-16,8.5,1.1,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2541.0
2015-03-17,9.8,4.7,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2541.0
2015-03-18,6.5,3.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80,2541.0
2015-03-19,9.6,5.7,11.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2541.0
2015-03-20,10.6,8.1,13.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2541.0
2015-03-23,7.2,5.9,8.4,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2541.0
2015-03-24,10.9,6.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2541.0
2015-03-25,7.7,3.4,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2541.0
2015-03-26,10.1,2.4,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2541.0
2015-03-27,16.9,8.5,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2541.0
2015-03-30,20.5,12.9,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,2541.0
2015-03-31,21.7,11.9,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2541.0
2015-04-01,17.7,9.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2094.0
2015-04-02,17.4,7.6,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2094.0
2015-04-03,19.1,12.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,2094.0
2015-04-06,15.5,9.5,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2094.0
2015-04-07,13.2,8.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2094.0
2015-04-08,13.1,6.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2094.0
2015-04-09,7.8,6.0,10.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2094.0
2015-04-10,13.0,8.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2094.0
2015-04-13,18.3,12.6,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2094.0
2015-04-14,18.7,11.7,24.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2094.0
2015-04-15,15.2,11.3,18.7,18.2,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2094.0
2015-04-16,13.2,10.1,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2094.0
2015-04-17,15.9,11.5,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2094.0
2015-04-20,16.8,8.5,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2094.0
2015-04-21,17.5,11.9,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,2094.0
2015-04-22,16.8,11.7,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2094.0
2015-04-23,18.8,10.3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,2094.0
2015-04-24,18.6,12.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,2094.0
2015-04-27,12.8,7.9,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50,2094.0
2015-04-28,15.3,8.5,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2094.0
2015-04-29,16.3,10.5,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2094.0
2015-04-30,18.0,9.9,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,2094.0
2015-05-01,18.4,12.8,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2013.0
2015-05-04,21.4,14.5,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2013.0
2015-05-05,16.0,11.4,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2013.0
2015-05-06,17.3,9.3,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2013.0
2015-05-07,21.3,11.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2013.0
2015-05-08,19.2,12.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2013.0
2015-05-11,26.3,17.1,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2013.0
2015-05-12,26.8,17.1,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2013.0
2015-05-13,28.4,19.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2013.0
2015-05-14,26.0,16.3,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,2013.0
2015-05-15,18.9,11.7,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2013.0
2015-05-18,25.4,16.3,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,2013.0
2015-05-19,19.4,10.3,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,2013.0
2015-05-20,16.5,7.3,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,2013.0
2015-05-21,17.2,8.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2013.0
2015-05-22,16.9,7.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2013.0
2015-05-25,21.7,13.6,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,2013.0
2015-05-26,22.7,12.4,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2013.0
2015-05-27,23.2,13.2,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2013.0
2015-05-28,25.6,16.1,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2013.0
2015-05-29,24.0,17.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2013.0
2015-06-01,26.2,17.3,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,1947.0
2015-06-02,27.3,18.3,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,1947.0
2015-06-03,28.4,19.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1947.0
2015-06-04,27.4,19.1,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60,1947.0
2015-06-05,27.4,17.9,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60,1947.0
2015-06-08,27.8,19.7,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60,1947.0
2015-06-09,25.1,18.3,32.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.72,1947.0
2015-06-10,21.6,16.9,27.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.81,1947.0
2015-06-11,18.4,15.3,22.4,20.7,0.0,0.0,0.0,0.0,0.0,0.0,2.88,1947.0
2015-06-12,19.4,14.4,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,1947.0
2015-06-15,16.8,11.5,20.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.89,1947.0
2015-06-16,21.8,12.5,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1947.0
2015-06-17,22.8,14.5,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,1947.0
2015-06-18,24.8,14.6,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,1947.0
2015-06-19,28.1,17.6,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,1947.0
2015-06-22,29.4,21.9,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1947.0
2015-06-23,25.7,18.9,31.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1947.0
2015-06-24,26.2,17.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1947.0
2015-06-25,27.9,19.2,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80,1947.0
2015-06-26,30.2,19.8,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,1947.0
2015-06-29,34.0,24.8,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,1947.0
2015-06-30,33.3,24.5,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80,1947.0
2015-07-01,31.4,22.6,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2258.0
2015-07-02,29.0,22.1,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2258.0
2015-07-03,31.0,22.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2258.0
2015-07-06,34.2,23.9,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2258.0
2015-07-07,33.8,22.7,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2258.0
2015-07-08,33.7,24.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2258.0
2015-07-09,32.5,21.9,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,2258.0
2015-07-10,32.0,22.6,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,2258.0
2015-07-13,33.3,24.1,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2258.0
2015-07-14,34.0,24.3,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2258.0
2015-07-15,33.8,24.4,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2258.0
2015-07-16,32.8,24.1,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90,2258.0
2015-07-17,32.2,25.5,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2258.0
2015-07-20,32.3,23.3,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2258.0
2015-07-21,32.4,22.7,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2258.0
2015-07-22,30.4,23.9,34.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2258.0
2015-07-23,31.0,21.5,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2258.0
2015-07-24,30.3,21.7,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2258.0
2015-07-27,32.5,23.6,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2258.0
2015-07-28,32.2,22.9,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2258.0
2015-07-29,31.8,22.4,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,2258.0
2015-07-30,29.5,21.9,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,2258.0
2015-07-31,26.6,19.5,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2258.0
2015-08-03,30.9,22.9,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1962.0
2015-08-04,29.9,21.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1962.0
2015-08-05,30.2,21.5,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,1962.0
2015-08-06,31.2,19.7,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1962.0
2015-08-07,30.9,20.3,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1962.0
2015-08-10,30.1,18.5,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,1962.0
2015-08-11,29.8,21.2,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,1962.0
2015-08-12,28.2,19.7,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,1962.0
2015-08-13,22.5,16.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,1962.0
2015-08-14,22.7,14.9,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1962.0
2015-08-17,27.4,19.5,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1962.0
2015-08-18,27.5,19.1,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1962.0
2015-08-19,27.3,18.1,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,1962.0
2015-08-20,29.3,19.7,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,1962.0
2015-08-21,28.5,21.9,33.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.70,1962.0
2015-08-24,20.9,13.5,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1962.0
2015-08-25,24.3,14.3,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1962.0
2015-08-26,26.9,18.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1962.0
2015-08-27,26.9,18.1,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,1962.0
2015-08-28,28.6,16.9,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,1962.0
2015-08-31,24.0,19.7,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,1962.0
2015-09-01,25.4,17.9,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,2057.0
2015-09-02,25.7,19.1,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,2057.0
2015-09-03,22.3,16.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2057.0
2015-09-04,21.8,16.0,25.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2057.0
2015-09-07,22.3,16.1,27.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2057.0
2015-09-08,22.9,13.9,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2057.0
2015-09-09,23.2,15.4,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2057.0
2015-09-10,23.9,17.3,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2057.0
2015-09-11,24.7,16.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2057.0
2015-09-14,19.5,13.7,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,2057.0
2015-09-15,16.8,14.3,19.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2057.0
2015-09-16,17.9,14.3,21.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2057.0
2015-09-17,15.9,9.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2057.0
2015-09-18,18.9,11.1,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2057.0
2015-09-21,24.0,13.9,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2057.0
2015-09-22,23.4,13.6,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2057.0
2015-09-23,20.4,14.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2057.0
2015-09-24,21.8,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2057.0
2015-09-25,24.5,15.9,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60,2057.0
2015-09-28,19.9,13.7,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,2057.0
2015-09-29,19.8,12.6,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2057.0
2015-09-30,18.9,15.2,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2057.0
2015-10-01,20.5,12.3,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2307.0
2015-10-02,20.5,13.9,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2307.0
2015-10-05,19.9,16.6,22.3,16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.34,2307.0
2015-10-06,17.4,13.9,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2307.0
2015-10-07,17.4,12.1,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2307.0
2015-10-08,17.2,11.5,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2307.0
2015-10-09,17.5,11.8,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,2307.0
2015-10-12,18.2,14.5,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2307.0
2015-10-13,13.9,11.1,15.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2307.0
2015-10-14,13.9,7.3,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2307.0
2015-10-15,14.9,7.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,2307.0
2015-10-16,15.6,7.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,2307.0
2015-10-19,16.7,13.1,18.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2307.0
2015-10-20,17.7,11.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2307.0
2015-10-21,13.1,6.7,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2307.0
2015-10-22,14.4,7.1,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2307.0
2015-10-23,15.0,9.2,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2307.0
2015-10-26,14.9,12.9,18.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2307.0
2015-10-27,13.8,9.1,16.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2307.0
2015-10-28,12.6,8.4,15.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2307.0
2015-10-29,14.3,11.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2307.0
2015-10-30,17.0,10.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,2307.0
2015-11-02,11.8,9.8,14.9,11.7,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2460.0
2015-11-03,12.2,9.1,13.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2460.0
2015-11-04,13.5,10.8,15.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2460.0
2015-11-05,15.2,11.9,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2460.0
2015-11-06,16.9,11.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2460.0
2015-11-09,17.2,10.8,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2460.0
2015-11-10,17.0,9.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2460.0
2015-11-11,15.8,8.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2460.0
2015-11-12,15.8,7.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2460.0
2015-11-13,15.8,8.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2460.0
2015-11-16,12.4,6.6,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2460.0
2015-11-17,12.0,5.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2460.0
2015-11-18,14.5,5.9,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10,2460.0
2015-11-19,15.6,8.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10,2460.0
2015-11-20,14.1,7.8,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2460.0
2015-11-23,7.2,2.6,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2460.0
2015-11-24,7.9,1.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2460.0
2015-11-25,13.2,7.5,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2460.0
2015-11-26,13.4,6.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2460.0
2015-11-27,13.6,6.9,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2460.0
2015-11-30,10.2,1.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2460.0
2015-12-01,8.9,2.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2789.0
2015-12-02,9.3,3.6,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2789.0
2015-12-03,10.6,4.2,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2789.0
2015-12-04,11.9,6.1,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10,2789.0
2015-12-07,9.4,6.9,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2789.0
2015-12-08,11.0,7.1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2789.0
2015-12-09,11.5,8.3,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00,2789.0
2015-12-10,10.8,7.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,2789.0
2015-12-11,11.7,8.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2789.0
2015-12-14,11.3,8.7,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.70,2789.0
2015-12-15,12.1,7.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,2789.0
2015-12-16,11.3,6.1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70,2789.0
2015-12-17,11.0,5.9,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2789.0
2015-12-18,11.7,7.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,2789.0
2015-12-21,9.9,4.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,2789.0
2015-12-22,10.8,4.4,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,2789.0
2015-12-23,9.5,4.5,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,2789.0
2015-12-24,6.3,3.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,2789.0
2015-12-25,8.5,2.8,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,2789.0
2015-12-28,10.1,6.1,14.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2789.0
2015-12-29,7.5,5.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,2789.0
2015-12-30,8.0,6.7,10.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2789.0
2015-12-31,10.4,9.1,12.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2789.0
2016-01-01,11.0,8.1,14.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2764.0
2016-01-04,12.2,6.7,13.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.39,2764.0
2016-01-05,7.0,4.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2764.0
2016-01-06,4.9,1.3,8.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2764.0
2016-01-07,12.4,8.8,14.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2764.0
2016-01-08,11.2,10.3,12.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2764.0
2016-01-11,8.9,5.1,11.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.54,2764.0
2016-01-12,6.2,3.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40,2764.0
2016-01-13,6.4,1.9,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2764.0
2016-01-14,7.0,3.7,8.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2764.0
2016-01-15,8.2,3.9,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2764.0
2016-01-18,6.5,2.1,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2764.0
2016-01-19,6.5,2.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2764.0
2016-01-20,6.6,1.5,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2764.0
2016-01-21,6.5,4.5,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2764.0
2016-01-22,9.0,5.9,11.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2764.0
2016-01-25,12.7,7.9,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2764.0
2016-01-26,10.3,6.9,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2764.0
2016-01-27,9.2,6.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2764.0
2016-01-28,8.0,7.3,9.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2764.0
